2023-02-21 10:47:52,325 [ 1] INFO  Unity: LoadingManager start
2023-02-21 10:48:44,800 [ 1] WARN  Unity: No mesh data available for mesh Sphere001 on particle system fx_portal. Make sure Read/Write Enabled is set in the importer to work on the particle system renderer

2023-02-21 10:48:44,906 [ 1] INFO  Unity: LevelLoadCompleted:1
2023-02-21 10:48:44,906 [ 1] INFO  Unity: 传送门6号初始化完成
2023-02-21 10:48:44,906 [ 1] INFO  Unity: 传送门5号初始化完成
2023-02-21 10:48:44,907 [ 1] INFO  Unity: Stop
2023-02-21 10:48:44,907 [ 1] INFO  Unity: MapService-SendMapEntitySync: nEntitySync ID:1
2023-02-21 10:48:44,908 [ 1] INFO  Unity: 触发器触发了
2023-02-21 10:48:44,908 [ 1] INFO  Unity: TeleporterObject ID:6 - Character NameTestCharacter001
2023-02-21 10:48:45,182 [ 1] INFO  Unity: SetPosition:(2787, 4019, 77)
2023-02-21 10:48:45,183 [ 1] INFO  Unity: MapService-SendMapEntitySync: nEntitySync ID:1
2023-02-21 10:48:45,332 [ 1] INFO  Unity: SetPosition:(2787, 4019, 25)
2023-02-21 10:48:45,333 [ 1] INFO  Unity: MapService-SendMapEntitySync: nEntitySync ID:1
2023-02-21 10:48:45,381 [ 1] INFO  Unity: MoveForward
2023-02-21 10:48:45,381 [ 1] INFO  Unity: MapService-SendMapEntitySync: nEntitySync ID:1
2023-02-21 10:48:45,483 [ 1] INFO  Unity: SetDirection:(98, -18, 0)
2023-02-21 10:48:45,484 [ 1] INFO  Unity: MapService-SendMapEntitySync: nEntitySync ID:1
2023-02-21 10:48:45,634 [ 1] INFO  Unity: SetDirection:(93, -36, 0)
2023-02-21 10:48:45,634 [ 1] INFO  Unity: MapService-SendMapEntitySync: nEntitySync ID:1
2023-02-21 10:48:46,254 [ 1] INFO  Unity: Stop
2023-02-21 10:48:46,254 [ 1] INFO  Unity: MapService-SendMapEntitySync: nEntitySync ID:1
2023-02-21 10:48:49,805 [ 1] INFO  Unity: Character_1_TestCharacter001 OnDestroy :ID:1 POS:(3047, 3936, 25) DIR:(93, -36, 0) SPD:0 
2023-02-21 10:48:49,806 [ 1] INFO  Unity: OnDestroy NetworkManager.
2023-02-21 10:48:49,806 [ 1] WARN  Unity: CloseConnection(), errorCode: 1007
UnityEngine.Debug:LogWarning(Object)
Network.NetClient:CloseConnection(Int32) (at Assets/Scripts/Network/NetClient.cs:180)
Network.NetClient:OnDestroy() (at Assets/Scripts/Network/NetClient.cs:175)

